product_id,product_name,product_category,unit_price,current_stock_level
P03842,Bar Pro,Beauty,1102.92,359
P03843,Without Max,Apparel,306.67,232
P03844,Decade Max,Beauty,2926.7,318
P03845,Sell Lite,Electronics,4239.61,495
P03846,Recent Plus,Sports,4072.6,110
P03847,Reveal Pro,Automotive,742.59,85
P03848,Young Lite,Sports,3352.79,34
P03849,Hospital Edition,Grocery,1123.38,483
P03850,Certain Max,Automotive,1787.4,1
P03851,Affect Max,Sports,4757.18,364
P03852,In Max,Apparel,1537.16,381
P03853,Among Pro,Beauty,4563.31,325
P03854,Health Pro,Automotive,3411.57,471
P03855,Season Edition,Grocery,3000.61,199
P03856,Adult Pro,Beauty,4480.5,445
P03857,Someone Lite,Beauty,1752.85,436
P03858,Term Edition,Beauty,1186.14,163
P03859,Hour Lite,Beauty,192.48,27
P03860,Public Plus,Beauty,4384.51,181
P03861,Key Lite,Books,289.97,81
P03862,Cold Max,Sports,528.59,145
P03863,Section Plus,Automotive,2031.51,330
P03864,Choose Lite,Sports,1723.96,92
P03865,Create Pro,Beauty,2338.65,352
P03866,Practice Plus,Grocery,1344.83,168
P03867,Recently Max,Sports,109.29,136
P03868,Total Pro,Automotive,1505.32,372
P03869,Church Edition,Grocery,228.72,347
P03870,Political Plus,Apparel,2972.62,52
P03871,City Max,Automotive,4382.5,348
P03872,Store Max,Sports,651.88,287
P03873,Coach Plus,Home & Kitchen,2947.36,89
P03874,Perform Pro,Apparel,2566.12,237
P03875,Cut Lite,Home & Kitchen,1532.35,183
P03876,White Lite,Home & Kitchen,2418.58,311
P03877,Mean Edition,Beauty,1066.18,53
P03878,Road Edition,Home & Kitchen,3137.83,359
P03879,Move Max,Books,3792.79,300
P03880,Do Plus,Grocery,3197.04,263
P03881,Expert Pro,Electronics,4960.35,53
P03882,Official Max,Electronics,2975.41,232
P03883,Still Max,Apparel,3119.98,218
P03884,Religious Plus,Apparel,825.05,76
P03885,Cost Edition,Apparel,4025.38,148
P03886,Blood Pro,Apparel,4647.7,474
P03887,Line Edition,Sports,2144.29,353
P03888,Leave Pro,Apparel,1549.3,404
P03889,Size Pro,Electronics,2305.16,455
P03890,Top Plus,Automotive,1399.36,319
P03891,Foot Lite,Home & Kitchen,1712.6,302
P03892,Interesting Lite,Books,4974.04,452
P03893,Factor Plus,Books,2054.24,402
P03894,Keep Edition,Automotive,3741.31,228
P03895,Whole Max,Grocery,3809.83,247
P03896,Miss Edition,Home & Kitchen,454.59,196
P03897,Realize Pro,Apparel,3851.77,285
P03898,Produce Plus,Home & Kitchen,1410.79,296
P03899,Newspaper Max,Grocery,1459.71,385
P03900,Level Lite,Automotive,3080.08,366
P03901,Expert Edition,Home & Kitchen,437.53,237
P03902,College Edition,Books,3984.11,390
P03903,Scene Plus,Books,4616.92,464
P03904,Charge Plus,Automotive,3892.57,137
P03905,Focus Plus,Home & Kitchen,65.47,247
P03906,Let Pro,Home & Kitchen,2797.29,86
P03907,Window Lite,Automotive,3747.47,199
P03908,Camera Plus,Apparel,4631.46,153
P03909,City Plus,Books,337.66,199
P03910,Store Lite,Grocery,4226.53,24
P03911,Old Edition,Apparel,828.15,233
P03912,Present Pro,Books,3499.84,347
P03913,Option Pro,Electronics,4173.99,390
P03914,Imagine Max,Home & Kitchen,4693.08,172
P03915,Pretty Max,Sports,2079.2,99
P03916,Sound Max,Sports,2333.49,343
P03917,Save Pro,Home & Kitchen,1389.53,85
P03918,More Lite,Sports,4731.15,52
P03919,Federal Max,Grocery,1154.94,4
P03920,Threat Max,Beauty,3404.55,172
P03921,Final Pro,Apparel,3588.86,191
P03922,Short Lite,Grocery,1731.8,180
P03923,Certainly Pro,Books,4486.63,67
P03924,Fund Pro,Grocery,370.73,486
P03925,Black Max,Beauty,1323.26,401
P03926,Camera Pro,Beauty,844.53,399
P03927,Choose Plus,Automotive,184.11,256
P03928,Toward Plus,Books,2453.57,22
P03929,Special Pro,Books,1471.3,405
P03930,Surface Max,Electronics,570.02,228
P03931,Surface Plus,Home & Kitchen,4283.49,385
P03932,Room Plus,Home & Kitchen,2036.83,392
P03933,Meet Pro,Automotive,3159.25,407
P03934,People Edition,Apparel,2476.53,458
P03935,Leader Plus,Apparel,3944.33,470
P03936,Exactly Edition,Electronics,703.35,263
P03937,Turn Max,Automotive,2188.03,267
P03938,Difference Plus,Beauty,4487.68,211
P03939,Decade Max,Sports,4104.91,445
P03940,Citizen Lite,Grocery,1398.53,383
P03941,Majority Lite,Electronics,3657.7,385
P03942,Expert Plus,Books,4831.01,290
P03943,Tell Max,Books,1039.06,217
P03944,Table Edition,Sports,4645.1,69
P03945,Send Pro,Grocery,4801.2,287
P03946,Rock Edition,Sports,1168.58,325
P03947,Instead Pro,Beauty,742.66,241
P03948,Central Edition,Grocery,2010.08,223
P03949,Important Edition,Grocery,1613.74,228
P03950,Pass Max,Grocery,3714.92,183
P03951,Good Plus,Books,3872.03,357
P03952,Our Plus,Automotive,4143.78,172
P03953,She Plus,Sports,3102.73,211
P03954,Blue Pro,Home & Kitchen,3942.46,152
P03955,International Pro,Beauty,4997.39,372
P03956,Hard Max,Apparel,1385.25,29
P03957,Trade Max,Grocery,2961.16,148
P03958,Conference Plus,Books,2054.34,302
P03959,Service Pro,Automotive,2551.72,323
P03960,Away Max,Electronics,1506.02,475
P03961,Among Max,Sports,3111.1,374
P03962,Stock Plus,Automotive,627.24,257
P03963,Could Lite,Electronics,1251.95,107
P03964,Industry Edition,Apparel,1597.75,347
P03965,Culture Edition,Automotive,4079.91,492
P03966,Other Edition,Electronics,791.28,59
P03967,Prove Pro,Home & Kitchen,4666.48,428
P03968,Kid Plus,Electronics,4359.79,113
P03969,Impact Lite,Electronics,666.7,188
P03970,Surface Pro,Home & Kitchen,4517.68,25
P03971,Owner Pro,Books,3059.35,432
P03972,With Plus,Sports,2085.73,238
P03973,Show Plus,Electronics,3058.55,442
P03974,Maybe Plus,Automotive,2800.09,26
P03975,Enjoy Edition,Beauty,2250.82,144
P03976,Turn Lite,Sports,3504.31,465
P03977,Behavior Edition,Home & Kitchen,2174.17,234
P03978,Who Max,Sports,3195.22,470
P03979,Positive Edition,Beauty,3557.86,462
P03980,Fund Max,Apparel,2503.9,54
P03981,During Edition,Apparel,1628.31,4
P03982,Behavior Lite,Automotive,188.53,121
P03983,Conference Lite,Electronics,1718.58,443
P03984,Score Max,Automotive,1039.59,188
P03985,Letter Pro,Books,1379.25,407
P03986,Bag Plus,Apparel,3632.24,383
P03987,Budget Plus,Home & Kitchen,1814.63,104
P03988,Resource Pro,Electronics,4953.2,27
P03989,Scene Lite,Books,3976.05,249
P03990,Church Plus,Apparel,3553.9,112
P03991,Every Lite,Beauty,75.6,151
P03992,City Plus,Grocery,3804.97,272
P03993,Yet Pro,Electronics,2570.18,404
P03994,Price Edition,Beauty,2065.23,456
P03995,View Lite,Electronics,797.92,391
P03996,Team Pro,Sports,1446.03,459
P03997,Particularly Lite,Apparel,4778.28,165
P03998,Benefit Edition,Automotive,2574.5,291
P03999,Third Pro,Automotive,595.94,365
P04000,Individual Lite,Sports,792.5,404
P04001,Where Pro,Home & Kitchen,4171.22,342
P04002,Computer Plus,Sports,378.76,42
P04003,Accept Pro,Apparel,2678.09,431
P04004,Put Lite,Apparel,829.29,260
P04005,Visit Edition,Grocery,3381.14,435
P04006,Cell Plus,Automotive,3180.72,245
P04007,When Plus,Electronics,3718.21,239
P04008,About Edition,Electronics,211.93,352
P04009,These Pro,Home & Kitchen,4007.31,489
P04010,Base Pro,Sports,1873.1,287
P04011,Best Edition,Books,2686.27,308
P04012,Occur Max,Books,4933.38,148
P04013,Seek Plus,Electronics,3415.38,125
P04014,Operation Pro,Sports,4752.82,302
P04015,Decide Max,Beauty,686.38,4
P04016,Along Max,Beauty,2670.1,372
P04017,Might Lite,Electronics,722.13,6
P04018,Various Max,Automotive,4898.72,399
P04019,Back Pro,Automotive,4811.64,30
P04020,Into Plus,Books,4902.91,34
P04021,Shake Pro,Home & Kitchen,2635.71,336
P04022,Manager Max,Beauty,213.65,57
P04023,Difficult Lite,Home & Kitchen,3706.22,151
P04024,Put Edition,Sports,4527.44,184
P04025,Off Pro,Electronics,3122.73,379
P04026,Each Plus,Apparel,4158.47,88
P04027,Body Plus,Electronics,2160.95,487
P04028,Push Lite,Automotive,1317.76,171
P04029,Enough Edition,Books,4989.1,479
P04030,Occur Edition,Beauty,1100.04,24
P04031,Film Plus,Books,3779.37,173
P04032,Green Edition,Beauty,2337.86,346
P04033,Year Lite,Beauty,1570.43,207
P04034,Say Pro,Beauty,3500.86,246
P04035,My Plus,Home & Kitchen,4934.09,51
P04036,Church Edition,Apparel,4805.62,258
P04037,Born Plus,Home & Kitchen,1080.13,183
P04038,Authority Pro,Home & Kitchen,932.82,86
P04039,Move Lite,Automotive,716.25,242
P04040,Region Pro,Home & Kitchen,75.93,242
P04041,Middle Pro,Beauty,2161.07,51
P04042,Smile Edition,Apparel,609.95,77
P04043,Impact Edition,Apparel,4434.69,323
P04044,Against Edition,Electronics,1946.2,179
P04045,Itself Edition,Sports,4028.69,414
P04046,Ball Pro,Books,3522.64,32
P04047,Design Plus,Sports,4240.9,386
P04048,Window Edition,Home & Kitchen,1783.97,37
P04049,Green Lite,Beauty,1205.05,123
P04050,Senior Plus,Electronics,3513.85,40
P04051,Really Lite,Home & Kitchen,1406.46,452
P04052,Reason Plus,Automotive,67.86,262
P04053,Tend Edition,Automotive,1295.07,370
P04054,Fall Lite,Sports,420.64,66
P04055,Smile Pro,Beauty,1449.9,42
P04056,Good Edition,Books,400.05,160
P04057,Congress Plus,Apparel,524.76,483
P04058,Movie Pro,Grocery,772.21,10
P04059,Common Edition,Automotive,3778.14,383
P04060,Choose Lite,Apparel,1739.75,230
P04061,Democrat Pro,Automotive,1794.1,341
P04062,Fund Lite,Home & Kitchen,4529.43,368
P04063,Join Max,Grocery,2764.48,181
P04064,Size Edition,Automotive,4479.34,100
P04065,Stand Max,Electronics,4804.47,317
P04066,Case Edition,Sports,1254.9,154
P04067,Around Max,Apparel,4786.88,245
P04068,The Pro,Grocery,4397.92,249
P04069,First Plus,Electronics,1624.33,84
P04070,Professor Lite,Home & Kitchen,3807.01,225
P04071,Local Lite,Home & Kitchen,4464.15,416
P04072,Heavy Pro,Automotive,277.46,272
P04073,Former Max,Sports,1010.17,327
P04074,Military Plus,Home & Kitchen,270.88,247
P04075,Environment Lite,Books,324.15,300
P04076,Best Plus,Grocery,2071.9,347
P04077,Sit Max,Apparel,4483.49,270
P04078,Product Pro,Electronics,3360.51,33
P04079,Night Plus,Sports,2090.16,118
P04080,Toward Max,Books,3236.25,239
P04081,Understand Max,Home & Kitchen,1186.96,97
P04082,Knowledge Lite,Grocery,4779.37,23
P04083,Writer Max,Sports,2624.86,456
P04084,Within Pro,Apparel,3004.46,492
P04085,Necessary Max,Electronics,3309.22,177
P04086,Several Pro,Sports,4562.15,354
P04087,Indeed Pro,Beauty,1180.06,320
P04088,Open Pro,Grocery,2249.73,163
P04089,Year Edition,Grocery,3022.67,472
P04090,Seven Plus,Home & Kitchen,2000.05,195
P04091,Research Edition,Beauty,3394.88,262
P04092,Trip Edition,Sports,210.41,394
P04093,Military Pro,Automotive,1334.45,58
P04094,Friend Lite,Automotive,1800.53,165
P04095,Security Edition,Beauty,2835.95,172
P04096,College Edition,Beauty,4880.47,239
P04097,Nearly Edition,Electronics,2429.59,101
P04098,Ago Max,Sports,1093.74,220
P04099,Message Pro,Beauty,3961.51,251
P04100,Suffer Lite,Apparel,1161.14,51
P04101,Opportunity Max,Beauty,2086.08,200
P04102,Movement Edition,Home & Kitchen,713.84,215
P04103,Find Pro,Apparel,2996.99,455
P04104,Soon Edition,Home & Kitchen,4171.91,330
P04105,Culture Plus,Beauty,4055.97,342
P04106,Mean Edition,Books,4210.11,74
P04107,Protect Plus,Sports,4575.82,75
P04108,Seem Pro,Home & Kitchen,1048.0,426
P04109,Former Edition,Grocery,4671.16,434
P04110,Radio Pro,Automotive,2440.21,47
P04111,Would Pro,Beauty,4835.16,303
P04112,One Max,Electronics,465.75,358
P04113,Skill Edition,Apparel,4801.82,78
P04114,So Pro,Sports,405.72,65
P04115,Floor Pro,Sports,2452.42,103
P04116,Pay Pro,Books,4389.54,277
P04117,Know Max,Electronics,3020.94,326
P04118,Same Lite,Home & Kitchen,1810.78,423
P04119,Dark Max,Grocery,861.84,273
P04120,Half Plus,Electronics,2395.68,128
P04121,Crime Plus,Electronics,2296.4,267
P04122,Mean Plus,Apparel,4062.99,357
P04123,Floor Max,Sports,3150.49,142
P04124,Measure Edition,Grocery,2663.66,218
P04125,Run Lite,Grocery,4018.75,278
P04126,Happy Max,Automotive,631.8,14
P04127,Down Lite,Apparel,4716.67,227
P04128,Writer Max,Electronics,3185.83,316
P04129,Wear Max,Grocery,364.12,269
P04130,Building Max,Home & Kitchen,107.78,267
P04131,Capital Pro,Sports,3536.31,486
P04132,High Plus,Electronics,3187.71,128
P04133,Generation Pro,Grocery,3676.35,137
P04134,Rest Lite,Electronics,2199.06,318
P04135,Arm Lite,Sports,997.5,201
P04136,Hot Pro,Beauty,2246.38,423
P04137,Office Pro,Grocery,4683.6,125
P04138,Agreement Edition,Apparel,3961.89,369
P04139,Assume Pro,Sports,3107.06,262
P04140,Star Plus,Automotive,3358.84,175
P04141,Later Lite,Automotive,2736.3,66
P04142,Area Max,Books,1595.48,486
P04143,Fish Plus,Grocery,2731.45,316
P04144,History Edition,Automotive,3671.38,55
P04145,In Pro,Apparel,2689.78,45
P04146,Also Lite,Books,4959.93,211
P04147,Sort Edition,Beauty,1096.49,388
P04148,Place Pro,Automotive,1942.5,241
P04149,Remember Lite,Sports,2564.0,350
P04150,Represent Lite,Automotive,531.57,112
P04151,Describe Pro,Grocery,4960.23,33
P04152,Million Lite,Automotive,292.75,485
P04153,Room Pro,Apparel,2203.68,470
P04154,His Max,Books,2357.13,353
P04155,Property Pro,Apparel,1368.02,209
P04156,More Edition,Sports,51.18,419
P04157,Form Max,Apparel,2624.9,266
P04158,Way Edition,Automotive,128.84,494
P04159,Player Edition,Sports,2496.6,143
P04160,Military Edition,Beauty,2769.31,86
P04161,Give Edition,Automotive,3319.75,194
P04162,Eye Pro,Sports,1106.6,134
P04163,Drive Plus,Beauty,306.26,353
P04164,Talk Max,Electronics,3508.05,367
P04165,Store Max,Apparel,3200.94,138
P04166,Give Pro,Sports,4543.06,167
P04167,Quality Lite,Books,2926.03,389
P04168,Consumer Lite,Electronics,2051.2,388
P04169,Old Edition,Home & Kitchen,2187.17,97
P04170,Institution Pro,Books,4583.96,347
P04171,Tell Max,Home & Kitchen,4277.92,452
P04172,Read Plus,Apparel,3082.87,440
P04173,Conference Edition,Books,1919.18,343
P04174,There Max,Electronics,4066.04,137
P04175,Professional Max,Apparel,1717.78,352
P04176,Something Plus,Grocery,2552.81,242
P04177,Certainly Pro,Automotive,3245.18,69
P04178,Question Max,Sports,4183.41,401
P04179,Apply Edition,Sports,1699.19,465
P04180,Dinner Max,Sports,2344.83,293
P04181,Way Plus,Automotive,2120.85,96
P04182,Item Lite,Automotive,3660.54,81
P04183,Sport Pro,Sports,2464.88,140
P04184,Local Lite,Sports,957.91,161
P04185,Computer Pro,Grocery,2063.88,432
P04186,Wait Pro,Electronics,993.32,328
P04187,Lawyer Max,Books,1666.99,325
P04188,Would Lite,Grocery,921.07,494
P04189,Fast Lite,Sports,1052.31,191
P04190,Article Max,Beauty,4402.82,34
P04191,Under Pro,Electronics,280.64,250
P04192,Police Pro,Automotive,744.39,224
P04193,Admit Pro,Sports,2343.85,306
P04194,Body Max,Apparel,2932.9,343
P04195,Space Lite,Apparel,626.36,233
P04196,Low Lite,Home & Kitchen,3473.23,147
P04197,Science Max,Home & Kitchen,3548.35,484
P04198,Our Pro,Books,1652.33,283
P04199,Cover Edition,Electronics,113.81,245
P04200,Amount Lite,Books,553.48,107
P04201,Every Plus,Home & Kitchen,4547.8,402
P04202,Thank Edition,Grocery,1858.68,19
P04203,Ability Lite,Apparel,1906.26,238
P04204,Enter Max,Electronics,3967.92,47
P04205,Decade Edition,Sports,4910.69,349
P04206,Suddenly Max,Grocery,2564.75,410
P04207,Discuss Plus,Electronics,3780.54,244
P04208,Interview Plus,Electronics,2691.25,31
P04209,Authority Lite,Electronics,2949.62,287
P04210,Thank Plus,Grocery,2138.95,2
P04211,Sign Max,Sports,4292.79,129
P04212,Yes Max,Electronics,3044.52,134
P04213,Join Max,Sports,4406.07,306
P04214,Discuss Max,Automotive,4897.77,117
P04215,Size Plus,Automotive,3501.11,137
P04216,Though Edition,Beauty,540.54,116
P04217,Important Plus,Apparel,3820.41,406
P04218,Home Max,Home & Kitchen,4501.13,455
P04219,Buy Pro,Grocery,3404.5,289
P04220,Sit Plus,Books,4936.64,121
P04221,Easy Max,Home & Kitchen,4784.67,111
P04222,Art Edition,Grocery,1388.94,177
P04223,Recently Plus,Electronics,284.51,255
P04224,Quickly Max,Sports,1981.87,401
P04225,Point Edition,Books,1644.1,379
P04226,Want Lite,Books,3058.26,88
P04227,Consider Edition,Beauty,2503.83,500
P04228,Fact Lite,Beauty,4126.99,47
P04229,Real Edition,Automotive,3439.06,280
P04230,Door Max,Books,783.96,49
P04231,Better Lite,Home & Kitchen,1355.33,161
P04232,Political Max,Electronics,2606.9,311
P04233,Trip Lite,Home & Kitchen,4361.98,153
P04234,Management Lite,Grocery,3814.84,412
P04235,Church Pro,Books,1171.85,104
P04236,Politics Plus,Apparel,3746.63,45
P04237,Politics Plus,Beauty,173.27,11
P04238,Song Pro,Beauty,3480.31,5
P04239,Find Lite,Books,2165.82,491
P04240,Herself Lite,Grocery,82.12,169
P04241,Model Plus,Home & Kitchen,4057.02,351
P04242,Next Edition,Automotive,119.49,346
P04243,Return Max,Beauty,1905.12,321
P04244,Full Pro,Automotive,2771.05,113
P04245,Serious Lite,Electronics,3056.46,311
P04246,Executive Lite,Apparel,1204.34,247
P04247,Life Lite,Home & Kitchen,3581.69,404
P04248,Down Max,Sports,2596.61,353
P04249,Phone Lite,Apparel,2594.55,347
P04250,Radio Lite,Sports,3409.01,277
P04251,Change Lite,Books,897.04,313
P04252,Your Lite,Home & Kitchen,4546.48,34
P04253,Much Edition,Sports,3582.21,263
P04254,Six Edition,Books,1130.11,34
P04255,Rise Plus,Books,959.86,265
P04256,Include Edition,Sports,4985.55,140
P04257,Word Pro,Apparel,3155.34,111
P04258,Realize Plus,Books,1536.52,54
P04259,Reduce Max,Electronics,2318.26,47
P04260,Certainly Max,Home & Kitchen,1192.23,488
P04261,Will Pro,Books,3245.2,162
P04262,Represent Lite,Sports,3613.67,401
P04263,Sport Lite,Sports,2258.54,136
P04264,Find Max,Apparel,1990.27,370
P04265,Number Plus,Beauty,1543.7,371
P04266,Popular Max,Home & Kitchen,2385.75,70
P04267,Large Pro,Beauty,3799.37,423
P04268,Various Max,Electronics,1793.61,211
P04269,Should Lite,Electronics,4833.14,435
P04270,Church Pro,Electronics,3492.18,91
P04271,Charge Pro,Grocery,492.3,97
P04272,Before Pro,Home & Kitchen,4226.35,308
P04273,Military Pro,Electronics,2156.52,475
P04274,Box Plus,Grocery,808.35,172
P04275,Teach Edition,Apparel,2531.57,56
P04276,Heavy Plus,Electronics,4246.82,165
P04277,Road Plus,Books,4838.0,319
P04278,World Lite,Home & Kitchen,2110.39,424
P04279,Language Plus,Grocery,790.85,26
P04280,Radio Plus,Automotive,3887.5,452
P04281,Move Pro,Automotive,1120.32,352
P04282,Remain Max,Home & Kitchen,3686.23,325
P04283,Street Lite,Beauty,4753.33,14
P04284,Should Max,Automotive,2698.86,217
P04285,Source Plus,Apparel,2276.28,431
P04286,Mother Lite,Apparel,415.89,370
P04287,Art Edition,Grocery,3897.29,385
P04288,Apply Edition,Apparel,1370.15,344
P04289,Central Plus,Grocery,2768.18,184
P04290,More Plus,Books,108.69,337
P04291,Yet Edition,Sports,3386.36,168
P04292,Into Edition,Sports,1390.12,464
P04293,Work Plus,Apparel,607.77,288
P04294,With Edition,Books,4528.34,106
P04295,Public Lite,Beauty,4983.46,431
P04296,Change Max,Beauty,814.91,455
P04297,Head Plus,Apparel,2349.29,112
P04298,Boy Max,Sports,3738.79,5
P04299,Close Pro,Books,2338.69,9
P04300,Safe Plus,Apparel,3899.32,490
P04301,Physical Pro,Grocery,1198.95,452
P04302,Specific Pro,Automotive,1058.72,427
P04303,After Max,Sports,2935.79,226
P04304,Many Max,Electronics,593.55,467
P04305,Camera Pro,Electronics,227.97,1
P04306,Majority Edition,Automotive,1901.73,280
P04307,Experience Plus,Home & Kitchen,1949.38,407
P04308,Skin Pro,Electronics,4367.47,34
P04309,Sister Plus,Books,1183.22,39
P04310,Early Plus,Books,3674.63,333
P04311,Move Lite,Books,2896.56,27
P04312,Career Lite,Grocery,2816.13,475
P04313,Republican Plus,Home & Kitchen,2270.05,56
P04314,Forward Edition,Books,2697.34,214
P04315,Process Pro,Books,4187.73,354
P04316,Identify Max,Home & Kitchen,2770.67,14
P04317,Card Pro,Home & Kitchen,3478.39,151
P04318,Season Pro,Sports,1795.28,150
P04319,Skin Pro,Books,4967.32,499
P04320,Almost Max,Beauty,1994.67,420
P04321,Energy Max,Home & Kitchen,258.1,367
P04322,Administration Lite,Grocery,232.8,459
P04323,Fly Max,Sports,676.38,410
P04324,Cover Edition,Electronics,3561.91,401
P04325,Model Lite,Sports,4569.37,322
P04326,Far Plus,Grocery,1685.24,164
P04327,Western Lite,Home & Kitchen,1196.65,470
P04328,Window Edition,Automotive,3628.06,11
P04329,Again Plus,Beauty,1900.42,301
P04330,Statement Lite,Automotive,4909.17,258
P04331,Know Lite,Electronics,2135.51,212
P04332,Citizen Lite,Grocery,3740.59,297
P04333,Meet Pro,Books,3958.45,289
P04334,Degree Max,Books,1274.06,400
P04335,Cup Plus,Sports,2703.49,268
P04336,Choice Edition,Grocery,4419.85,438
P04337,Reason Plus,Apparel,4965.99,247
P04338,Among Max,Apparel,2476.45,456
P04339,Someone Edition,Beauty,679.73,443
P04340,American Lite,Books,581.41,185
P04341,Process Lite,Beauty,1641.41,278
P04342,Apply Pro,Home & Kitchen,4699.88,256
P04343,News Max,Sports,897.55,202
P04344,Risk Lite,Automotive,1589.38,279
P04345,Structure Max,Apparel,1125.4,487
P04346,Help Max,Automotive,1262.86,57
P04347,Story Plus,Grocery,1288.76,146
P04348,Challenge Lite,Automotive,1189.92,130
P04349,High Lite,Beauty,2267.16,20
P04350,Least Pro,Electronics,310.11,284
P04351,Front Edition,Home & Kitchen,3917.58,499
P04352,Local Pro,Home & Kitchen,4924.9,417
P04353,Trial Plus,Home & Kitchen,3347.61,174
P04354,Until Edition,Books,4092.73,260
P04355,Radio Plus,Beauty,3491.44,492
P04356,Only Lite,Books,680.55,268
P04357,Safe Max,Home & Kitchen,1827.28,155
P04358,Voice Lite,Apparel,4650.57,391
P04359,Radio Plus,Apparel,3813.72,7
P04360,Debate Lite,Books,2730.41,115
P04361,Drug Edition,Apparel,838.03,342
P04362,Wish Lite,Beauty,1481.17,176
P04363,Create Lite,Automotive,1867.57,144
P04364,Eye Pro,Apparel,2061.8,460
P04365,Local Max,Books,2002.12,152
P04366,Beyond Plus,Electronics,1959.44,407
P04367,Level Max,Grocery,1798.49,466
P04368,Admit Max,Sports,2197.03,487
P04369,Create Pro,Apparel,304.9,18
P04370,Beautiful Edition,Automotive,3129.89,15
P04371,Trial Lite,Automotive,1214.35,85
P04372,Within Lite,Sports,284.84,146
P04373,Take Plus,Apparel,1347.17,234
P04374,Or Pro,Automotive,960.67,417
P04375,Instead Max,Apparel,75.84,140
P04376,Fund Lite,Books,131.8,34
P04377,Election Edition,Apparel,957.67,431
P04378,Remain Max,Grocery,4199.61,25
P04379,Since Lite,Apparel,59.9,112
P04380,Prove Max,Sports,4880.3,456
P04381,Increase Edition,Electronics,2975.99,21
P04382,Though Edition,Home & Kitchen,4892.82,250
P04383,Writer Pro,Books,4553.53,158
P04384,Religious Plus,Home & Kitchen,4913.36,89
P04385,More Pro,Beauty,1359.16,229
P04386,Either Edition,Sports,4539.91,180
P04387,Significant Max,Beauty,4706.81,60
P04388,Feeling Edition,Grocery,2822.78,296
P04389,Under Plus,Grocery,4522.27,263
P04390,No Edition,Beauty,4127.54,86
P04391,Prevent Max,Automotive,516.94,11
P04392,Just Pro,Apparel,3279.68,205
P04393,Purpose Edition,Automotive,2014.6,217
P04394,Its Plus,Beauty,2439.51,54
P04395,Strategy Pro,Automotive,2664.74,106
P04396,Child Lite,Electronics,4403.14,94
P04397,Stay Edition,Books,3521.19,223
P04398,Land Max,Home & Kitchen,726.09,83
P04399,Body Max,Home & Kitchen,1955.13,337
P04400,Particularly Max,Sports,4567.83,483
P04401,Professor Max,Beauty,3123.62,83
P04402,Method Edition,Electronics,521.37,158
P04403,Attention Pro,Sports,4793.26,389
P04404,Personal Plus,Beauty,3075.12,100
P04405,Ahead Lite,Grocery,1227.54,129
P04406,Tv Edition,Sports,2197.12,419
P04407,Suggest Pro,Electronics,2067.45,123
P04408,Believe Plus,Beauty,2638.52,155
P04409,Environment Max,Beauty,3443.41,201
P04410,And Lite,Apparel,2162.77,403
P04411,Indeed Pro,Home & Kitchen,762.28,160
P04412,Blood Max,Apparel,4816.67,413
P04413,Owner Lite,Grocery,2456.98,313
P04414,Management Max,Books,3426.32,47
P04415,View Pro,Home & Kitchen,4645.3,397
P04416,Mention Lite,Electronics,4908.24,43
P04417,Door Lite,Sports,3897.61,208
P04418,Oil Max,Apparel,74.56,379
P04419,Note Plus,Sports,2233.15,338
P04420,She Lite,Home & Kitchen,817.56,219
P04421,Democrat Lite,Grocery,744.21,413
P04422,Others Max,Automotive,553.57,493
P04423,Good Plus,Beauty,4236.64,313
P04424,Simple Max,Home & Kitchen,1794.35,219
P04425,Occur Max,Electronics,3865.78,435
P04426,Become Max,Books,4910.23,199
P04427,Stuff Edition,Grocery,4569.52,237
P04428,Interview Lite,Grocery,1793.11,340
P04429,Fill Edition,Grocery,3118.25,404
P04430,Eight Plus,Sports,1693.11,211
P04431,Just Lite,Electronics,3331.53,77
P04432,West Max,Home & Kitchen,454.86,308
P04433,Suggest Plus,Electronics,2628.26,408
P04434,Buy Plus,Beauty,3305.02,436
P04435,Shake Pro,Home & Kitchen,1406.01,67
P04436,Face Edition,Grocery,1316.05,77
P04437,Identify Lite,Sports,4195.62,454
P04438,Day Edition,Automotive,867.09,294
P04439,Their Plus,Electronics,1965.87,291
P04440,Development Max,Books,3271.39,160
P04441,Job Edition,Electronics,425.46,451
P04442,Brother Pro,Home & Kitchen,679.63,104
P04443,Thus Edition,Automotive,259.59,269
P04444,Debate Lite,Sports,3963.34,317
P04445,Friend Plus,Grocery,760.83,221
P04446,Response Plus,Books,935.31,262
P04447,Outside Max,Beauty,2021.54,321
P04448,Ever Max,Books,2140.81,363
P04449,Share Plus,Beauty,168.24,8
P04450,Sound Pro,Sports,4512.41,222
P04451,Fly Lite,Home & Kitchen,2510.24,182
P04452,Meet Lite,Sports,3645.69,85
P04453,Relate Max,Electronics,3885.9,204
P04454,Beautiful Pro,Home & Kitchen,2304.82,343
P04455,Good Edition,Home & Kitchen,4923.72,329
P04456,Discuss Lite,Home & Kitchen,4737.08,47
P04457,Their Pro,Beauty,3097.65,28
P04458,Cause Edition,Grocery,3656.35,244
P04459,Listen Plus,Beauty,3583.64,426
P04460,Act Lite,Sports,2612.34,54
P04461,Hundred Edition,Apparel,891.59,346
P04462,Place Pro,Apparel,3010.56,190
P04463,Majority Edition,Apparel,4446.5,45
P04464,Training Edition,Home & Kitchen,1487.29,371
P04465,Production Lite,Grocery,3374.01,146
P04466,Statement Lite,Apparel,1294.56,242
P04467,Describe Plus,Sports,4124.31,319
